config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C06,2026-02-28_exp_5,api_call_latency,1706.06,1-t2-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1706.06, ""prompt_tokens"": 1403, ""completion_tokens"": 161, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 53}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,13,2026-02-28 13:06:11.786110,
C06,2026-02-28_exp_5,api_call_latency,3134.27,1-t2-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 3134.27, ""prompt_tokens"": 1341, ""completion_tokens"": 260, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 160}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,14,2026-02-28 13:06:14.928407,
C06,2026-02-28_exp_5,api_call_latency,2146.32,1-t2-agent-Player 3: lime,Player 3: lime,Crewmate,"{""latency_ms"": 2146.32, ""prompt_tokens"": 1500, ""completion_tokens"": 206, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 67}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,15,2026-02-28 13:06:17.082064,
C06,2026-02-28_exp_5,api_call_latency,1977.32,1-t2-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1977.32, ""prompt_tokens"": 1458, ""completion_tokens"": 199, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 69}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,16,2026-02-28 13:06:19.067392,
C06,2026-02-28_exp_5,api_call_latency,2201.58,1-t2-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 2201.58, ""prompt_tokens"": 1452, ""completion_tokens"": 206, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 60}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,17,2026-02-28 13:06:30.729354,
C06,2026-02-28_exp_5,api_call_latency,2503.1,1-t2-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 2503.1, ""prompt_tokens"": 1360, ""completion_tokens"": 132, ""phase"": ""Task phase"", ""step"": 2, ""thinking_depth_wc"": 42}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,18,2026-02-28 13:06:33.242329,
C06,2026-02-28_exp_5,api_call_latency,1724.25,1-t3-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1724.25, ""prompt_tokens"": 1459, ""completion_tokens"": 150, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 58}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,19,2026-02-28 13:06:34.975880,
C06,2026-02-28_exp_5,api_call_latency,2396.4,1-t3-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2396.4, ""prompt_tokens"": 1398, ""completion_tokens"": 281, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 153}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,20,2026-02-28 13:06:37.381726,
C06,2026-02-28_exp_5,api_call_latency,2473.83,1-t3-agent-Player 3: lime,Player 3: lime,Crewmate,"{""latency_ms"": 2473.83, ""prompt_tokens"": 1481, ""completion_tokens"": 146, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 47}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,21,2026-02-28 13:06:39.865628,
C06,2026-02-28_exp_5,api_call_latency,1414.68,1-t3-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1414.68, ""prompt_tokens"": 1457, ""completion_tokens"": 156, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 46}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,22,2026-02-28 13:06:41.287281,
C06,2026-02-28_exp_5,api_call_latency,1851.37,1-t3-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1851.37, ""prompt_tokens"": 1472, ""completion_tokens"": 188, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 70}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,23,2026-02-28 13:06:57.835906,
C06,2026-02-28_exp_5,api_call_latency,2507.59,1-t3-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 2507.59, ""prompt_tokens"": 1425, ""completion_tokens"": 121, ""phase"": ""Task phase"", ""step"": 3, ""thinking_depth_wc"": 42}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,24,2026-02-28 13:07:00.352147,
C06,2026-02-28_exp_5,api_call_latency,2373.38,1-t4-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 2373.38, ""prompt_tokens"": 1413, ""completion_tokens"": 149, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 40}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,25,2026-02-28 13:07:02.734464,
C06,2026-02-28_exp_5,api_call_latency,2855.39,1-t4-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2855.39, ""prompt_tokens"": 1405, ""completion_tokens"": 399, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 244}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,26,2026-02-28 13:07:05.597515,
C06,2026-02-28_exp_5,api_call_latency,2222.52,1-t4-agent-Player 3: lime,Player 3: lime,Crewmate,"{""latency_ms"": 2222.52, ""prompt_tokens"": 1482, ""completion_tokens"": 153, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 44}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,27,2026-02-28 13:07:07.827353,
C06,2026-02-28_exp_5,api_call_latency,1947.95,1-t4-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1947.95, ""prompt_tokens"": 1470, ""completion_tokens"": 181, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 56}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,28,2026-02-28 13:07:09.782866,
C06,2026-02-28_exp_5,api_call_latency,2705.36,1-t4-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 2705.36, ""prompt_tokens"": 1505, ""completion_tokens"": 219, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 69}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,29,2026-02-28 13:07:21.615554,
C06,2026-02-28_exp_5,api_call_latency,1090.36,1-t4-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 1090.36, ""prompt_tokens"": 1374, ""completion_tokens"": 92, ""phase"": ""Task phase"", ""step"": 4, ""thinking_depth_wc"": 26}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,30,2026-02-28 13:07:22.712670,
C06,2026-02-28_exp_5,api_call_latency,2052.03,1-t5-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 2052.03, ""prompt_tokens"": 1458, ""completion_tokens"": 171, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 55}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,31,2026-02-28 13:07:24.773984,
C06,2026-02-28_exp_5,api_call_latency,2300.89,1-t5-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2300.89, ""prompt_tokens"": 1553, ""completion_tokens"": 233, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 105}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,32,2026-02-28 13:07:27.081888,
C06,2026-02-28_exp_5,api_call_latency,1781.76,1-t5-agent-Player 3: lime,Player 3: lime,Crewmate,"{""latency_ms"": 1781.76, ""prompt_tokens"": 1445, ""completion_tokens"": 151, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 50}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,33,2026-02-28 13:07:28.873709,
C06,2026-02-28_exp_5,api_call_latency,2559.66,1-t5-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 2559.66, ""prompt_tokens"": 1456, ""completion_tokens"": 153, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 45}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,34,2026-02-28 13:07:31.441826,
C06,2026-02-28_exp_5,api_call_latency,1943.55,1-t5-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1943.55, ""prompt_tokens"": 1500, ""completion_tokens"": 176, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 63}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,35,2026-02-28 13:07:43.671402,
C06,2026-02-28_exp_5,api_call_latency,1516.66,1-t5-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 1516.66, ""prompt_tokens"": 1314, ""completion_tokens"": 120, ""phase"": ""Task phase"", ""step"": 5, ""thinking_depth_wc"": 38}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,36,2026-02-28 13:07:45.196298,
C06,2026-02-28_exp_5,api_call_latency,1609.65,1-t6-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1609.65, ""prompt_tokens"": 1438, ""completion_tokens"": 148, ""phase"": ""Task phase"", ""step"": 6, ""thinking_depth_wc"": 39}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,37,2026-02-28 13:07:46.814768,
C06,2026-02-28_exp_5,api_call_latency,1672.99,1-t6-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 1672.99, ""prompt_tokens"": 1376, ""completion_tokens"": 165, ""phase"": ""Task phase"", ""step"": 6, ""thinking_depth_wc"": 62}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,38,2026-02-28 13:07:48.496243,
C06,2026-02-28_exp_5,api_call_latency,1464.98,1-t6-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1464.98, ""prompt_tokens"": 1405, ""completion_tokens"": 163, ""phase"": ""Task phase"", ""step"": 6, ""thinking_depth_wc"": 59}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,39,2026-02-28 13:07:49.970846,
C06,2026-02-28_exp_5,api_call_latency,2725.56,1-t6-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 2725.56, ""prompt_tokens"": 1432, ""completion_tokens"": 215, ""phase"": ""Task phase"", ""step"": 6, ""thinking_depth_wc"": 88}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,40,2026-02-28 13:07:58.576353,
C06,2026-02-28_exp_5,api_call_latency,2182.51,1-t6-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 2182.51, ""prompt_tokens"": 1372, ""completion_tokens"": 132, ""phase"": ""Task phase"", ""step"": 6, ""thinking_depth_wc"": 46}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,41,2026-02-28 13:08:00.766572,
C06,2026-02-28_exp_5,api_call_latency,1639.1,1-t7-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1639.1, ""prompt_tokens"": 1470, ""completion_tokens"": 127, ""phase"": ""Task phase"", ""step"": 7, ""thinking_depth_wc"": 42}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,42,2026-02-28 13:08:02.415199,
C06,2026-02-28_exp_5,api_call_latency,2155.36,1-t7-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2155.36, ""prompt_tokens"": 1354, ""completion_tokens"": 194, ""phase"": ""Task phase"", ""step"": 7, ""thinking_depth_wc"": 80}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,43,2026-02-28 13:08:04.579292,
C06,2026-02-28_exp_5,api_call_latency,1997.78,1-t7-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1997.78, ""prompt_tokens"": 1478, ""completion_tokens"": 157, ""phase"": ""Task phase"", ""step"": 7, ""thinking_depth_wc"": 54}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,44,2026-02-28 13:08:06.589544,
C06,2026-02-28_exp_5,api_call_latency,1198.43,1-t7-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1198.43, ""prompt_tokens"": 1460, ""completion_tokens"": 122, ""phase"": ""Task phase"", ""step"": 7, ""thinking_depth_wc"": 41}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,45,2026-02-28 13:08:12.162980,
C06,2026-02-28_exp_5,api_call_latency,1519.58,1-t7-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 1519.58, ""prompt_tokens"": 1344, ""completion_tokens"": 115, ""phase"": ""Task phase"", ""step"": 7, ""thinking_depth_wc"": 39}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,46,2026-02-28 13:08:13.694631,
C06,2026-02-28_exp_5,api_call_latency,2554.58,1-t8-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 2554.58, ""prompt_tokens"": 1391, ""completion_tokens"": 185, ""phase"": ""Task phase"", ""step"": 8, ""thinking_depth_wc"": 85}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,47,2026-02-28 13:08:16.259087,
C06,2026-02-28_exp_5,api_call_latency,2026.93,1-t8-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2026.93, ""prompt_tokens"": 1402, ""completion_tokens"": 233, ""phase"": ""Task phase"", ""step"": 8, ""thinking_depth_wc"": 114}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,48,2026-02-28 13:08:18.297295,
C06,2026-02-28_exp_5,api_call_latency,1426.36,1-t8-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1426.36, ""prompt_tokens"": 1408, ""completion_tokens"": 162, ""phase"": ""Task phase"", ""step"": 8, ""thinking_depth_wc"": 46}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,49,2026-02-28 13:08:19.731216,
C06,2026-02-28_exp_5,api_call_latency,1872.91,1-t8-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1872.91, ""prompt_tokens"": 1370, ""completion_tokens"": 120, ""phase"": ""Task phase"", ""step"": 8, ""thinking_depth_wc"": 39}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,50,2026-02-28 13:08:32.649047,
C06,2026-02-28_exp_5,api_call_latency,1594.13,1-t8-agent-Player 7: red,Player 7: red,Crewmate,"{""latency_ms"": 1594.13, ""prompt_tokens"": 1363, ""completion_tokens"": 91, ""phase"": ""Task phase"", ""step"": 8, ""thinking_depth_wc"": 19}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,51,2026-02-28 13:08:34.252592,
C06,2026-02-28_exp_5,api_call_latency,1625.63,1-t9-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1625.63, ""prompt_tokens"": 1510, ""completion_tokens"": 158, ""phase"": ""Task phase"", ""step"": 9, ""thinking_depth_wc"": 67}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,52,2026-02-28 13:08:35.884877,
C06,2026-02-28_exp_5,api_call_latency,3114.53,1-t9-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 3114.53, ""prompt_tokens"": 1465, ""completion_tokens"": 287, ""phase"": ""Task phase"", ""step"": 9, ""thinking_depth_wc"": 140}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,53,2026-02-28 13:08:39.009588,
C06,2026-02-28_exp_5,api_call_latency,1575.32,1-t9-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 1575.32, ""prompt_tokens"": 1478, ""completion_tokens"": 209, ""phase"": ""Task phase"", ""step"": 9, ""thinking_depth_wc"": 87}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,54,2026-02-28 13:08:40.596084,
C06,2026-02-28_exp_5,api_call_latency,1947.63,1-t9-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1947.63, ""prompt_tokens"": 1329, ""completion_tokens"": 144, ""phase"": ""Task phase"", ""step"": 9, ""thinking_depth_wc"": 45}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,55,2026-02-28 13:09:00.718378,
C06,2026-02-28_exp_5,api_call_latency,2460.22,1-t10-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 2460.22, ""prompt_tokens"": 1421, ""completion_tokens"": 386, ""phase"": ""Task phase"", ""step"": 10, ""thinking_depth_wc"": 165}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,56,2026-02-28 13:09:03.188029,
C06,2026-02-28_exp_5,api_call_latency,2046.38,1-t10-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 2046.38, ""prompt_tokens"": 1524, ""completion_tokens"": 206, ""phase"": ""Task phase"", ""step"": 10, ""thinking_depth_wc"": 102}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,57,2026-02-28 13:09:05.246875,
C06,2026-02-28_exp_5,api_call_latency,2834.12,1-t10-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 2834.12, ""prompt_tokens"": 1464, ""completion_tokens"": 203, ""phase"": ""Task phase"", ""step"": 10, ""thinking_depth_wc"": 100}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,58,2026-02-28 13:09:08.088928,
C06,2026-02-28_exp_5,api_call_latency,1237.63,1-t10-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 1237.63, ""prompt_tokens"": 1403, ""completion_tokens"": 131, ""phase"": ""Task phase"", ""step"": 10, ""thinking_depth_wc"": 51}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,59,2026-02-28 13:09:14.583801,
C06,2026-02-28_exp_5,api_call_latency,1438.36,1-t11-agent-Player 1: blue,Player 1: blue,Crewmate,"{""latency_ms"": 1438.36, ""prompt_tokens"": 1706, ""completion_tokens"": 190, ""phase"": ""Task phase"", ""step"": 11, ""thinking_depth_wc"": 57}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,60,2026-02-28 13:09:16.033660,
C06,2026-02-28_exp_5,api_call_latency,1907.62,1-t11-agent-Player 2: pink,Player 2: pink,Impostor,"{""latency_ms"": 1907.62, ""prompt_tokens"": 1408, ""completion_tokens"": 188, ""phase"": ""Task phase"", ""step"": 11, ""thinking_depth_wc"": 98}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,61,2026-02-28 13:09:17.949784,
C06,2026-02-28_exp_5,api_call_latency,2825.37,1-t11-agent-Player 4: white,Player 4: white,Crewmate,"{""latency_ms"": 2825.37, ""prompt_tokens"": 1450, ""completion_tokens"": 217, ""phase"": ""Task phase"", ""step"": 11, ""thinking_depth_wc"": 81}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,62,2026-02-28 13:09:20.783200,
C06,2026-02-28_exp_5,api_call_latency,2652.71,1-t11-agent-Player 6: green,Player 6: green,Crewmate,"{""latency_ms"": 2652.71, ""prompt_tokens"": 1341, ""completion_tokens"": 319, ""phase"": ""Task phase"", ""step"": 11, ""thinking_depth_wc"": 173}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\api_calls_v1.jsonl,63,2026-02-28 13:09:44.340554,
C06,2026-02-28_exp_6,api_call_latency,1582.97,2-t0-agent-Player 2: brown,Player 2: brown,Crewmate,"{""latency_ms"": 1582.97, ""prompt_tokens"": 1256, ""completion_tokens"": 126, ""phase"": ""Task phase"", ""step"": 0, ""thinking_depth_wc"": 63}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_6\structured-v1\api_calls_v1.jsonl,1,2026-02-28 13:10:16.384767,
